Sensor_ID,Y,X,time_stamp,humidity,temperature,pm2.5_atm,cluster,reclassified_cluster
128195,44.935632,-93.186259,2023-04-04T18:00:00Z,69.222,41.124,0.2284999999999999,1,C2 (12.1-35.4)
142748,44.9657162,-93.2849645,2023-04-04T18:00:00Z,,,4.0125,6,
126487,45.0386,-93.2142,2023-04-04T18:00:00Z,69.139,40.989,0.0195,1,C2 (12.1-35.4)
171059,45.0594076,-93.2941786,2023-04-04T18:00:00Z,12.022,93.561,16.485,2,C3 (35.5-55.4)
157747,45.0158072,-93.2504886,2023-04-04T18:00:00Z,50.511,47.905,2.542,1,C2 (12.1-35.4)
3088,44.935901,-93.21761,2023-04-04T18:00:00Z,61.92,44.52,1.177,1,C2 (12.1-35.4)
54907,45.00335341,-93.25570528,2023-04-04T18:00:00Z,65.228,40.945,4.3125,6,
145204,44.9680397,-93.21806909,2023-04-04T18:00:00Z,69.7,40.716,3.8915,6,
174451,44.9533612,-93.2471748,2023-04-04T18:00:00Z,57.378,47.4,4.851,6,
23989,45.112031,-93.277993,2023-04-04T18:00:00Z,74.0,39.206,2.927,1,C2 (12.1-35.4)
143648,45.03,-93.292549,2023-04-04T18:00:00Z,66.978,41.689,4.390000000000001,6,
142728,44.957925,-93.246001,2023-04-04T18:00:00Z,69.822,39.894,4.7385,6,
142756,45.0045553,-93.2604822,2023-04-04T18:00:00Z,69.867,40.495,5.2940000000000005,6,
143242,44.9675165,-93.2114928,2023-04-04T18:00:00Z,71.9,40.189,2.8915,1,C2 (12.1-35.4)
113486,44.927942,-93.254285,2023-04-04T18:00:00Z,69.511,39.533,0.126,1,C2 (12.1-35.4)
157877,44.9010151,-93.2084282,2023-04-04T18:00:00Z,73.267,39.067,5.189,6,
157861,44.929823,-93.258342,2023-04-04T18:00:00Z,67.061,39.25,4.4775,6,
17189,44.9812848,-93.2716517,2023-04-04T18:00:00Z,17.0,90.211,0.821,1,C2 (12.1-35.4)
143666,44.9978629,-93.2491069,2023-04-04T18:00:00Z,67.606,41.15,4.511,6,
75827,44.932755,-93.140978,2023-04-04T18:00:00Z,47.289,-228.0,3.793,6,
108274,45.030721,-93.393912,2023-04-04T18:00:00Z,59.717,44.278,0.104,1,C2 (12.1-35.4)
171919,44.900388,-93.387719,2023-04-04T18:00:00Z,46.067,51.789,4.327999999999999,6,
108364,44.878977,-93.354913,2023-04-04T18:00:00Z,67.161,40.556,4.408,6,
142730,44.992773,-93.297734,2023-04-04T18:00:00Z,70.361,41.067,4.255,6,
5582,44.891801,-93.343657,2023-04-04T18:00:00Z,54.3,45.733,2.371,1,C2 (12.1-35.4)
142774,44.953557,-93.317888,2023-04-04T18:00:00Z,71.3,40.222,4.534000000000001,6,
142752,44.998442,-93.297803,2023-04-04T18:00:00Z,,,5.3975,6,
143246,44.901768,-93.277434,2023-04-04T18:00:00Z,66.711,39.889,4.645,6,
157837,44.9879989,-93.3105071,2023-04-04T18:00:00Z,66.05,39.944,4.2425,6,
162845,44.908493,-93.116658,2023-04-04T18:00:00Z,16.067,92.011,0.07,1,C2 (12.1-35.4)
43305,44.898873,-93.302307,2023-04-04T18:00:00Z,66.956,41.161,4.298500000000001,6,
157935,44.9298497,-93.3245593,2023-04-04T18:00:00Z,64.794,41.217,3.8085,6,
147749,44.955786,-93.385116,2023-04-04T18:00:00Z,23.4665,80.994,14.9365,2,C3 (35.5-55.4)
108366,44.8798835,-93.3896065,2023-04-04T18:00:00Z,63.25,41.889,4.292999999999999,6,
162145,44.928413,-93.411576,2023-04-04T18:00:00Z,56.691500000000005,45.928,5.3475,6,
142718,44.995739,-93.295972,2023-04-04T18:00:00Z,71.817,40.189,4.958,6,
145250,44.9681144,-93.3170144,2023-04-04T18:00:00Z,67.022,42.983,5.902,6,
145616,44.9792079,-93.3026155,2023-04-04T18:00:00Z,68.339,41.333,6.148,6,
142744,44.995871,-93.296236,2023-04-04T18:00:00Z,91.421,38.153,5.3325,6,
11134,44.927815,-93.322808,2023-04-04T18:00:00Z,0.0,32.0,39.047,4,C5 (150.4-500)
142750,44.923123,-93.329243,2023-04-04T18:00:00Z,68.217,41.983,4.097,6,
157787,45.0394756,-93.2886019,2023-04-05T00:00:00Z,67.378,42.383,4.3145,6,
142730,44.992773,-93.297734,2023-04-05T00:00:00Z,73.547,41.011,5.209,6,
162845,44.908493,-93.116658,2023-04-05T00:00:00Z,16.661,90.967,0.264,1,C2 (12.1-35.4)
21179,44.9659784,-93.284883,2023-04-05T00:00:00Z,94.328,42.172,26.5735,4,C5 (150.4-500)
142726,45.015118,-93.289444,2023-04-05T00:00:00Z,75.361,40.222,6.3185,6,
142750,44.923123,-93.329243,2023-04-05T00:00:00Z,70.805,42.817,5.3455,6,
108274,45.030721,-93.393912,2023-04-05T00:00:00Z,62.206,44.561,0.1649999999999999,1,C2 (12.1-35.4)
11134,44.927815,-93.322808,2023-04-05T00:00:00Z,0.0,32.0,27.189,4,C5 (150.4-500)
157845,44.9280732,-93.2691738,2023-04-05T00:00:00Z,69.994,41.178,5.9635,6,
107082,44.9202,-93.17529,2023-04-05T00:00:00Z,17.0,81.0,0.014,1,C2 (12.1-35.4)
156605,44.9508794,-93.2478742,2023-04-05T00:00:00Z,75.428,41.56,5.202,6,
143242,44.9675165,-93.2114928,2023-04-05T00:00:00Z,74.95,40.694,3.9325,6,
5582,44.891801,-93.343657,2023-04-05T00:00:00Z,57.232,45.829,3.4145,6,
142774,44.953557,-93.317888,2023-04-05T00:00:00Z,73.883,40.744,5.261,6,
142736,44.9724723,-93.2830342,2023-04-05T00:00:00Z,73.354,41.078,5.6085,6,
157877,44.9010151,-93.2084282,2023-04-05T00:00:00Z,75.306,40.05,6.6745,6,
113486,44.927942,-93.254285,2023-04-05T00:00:00Z,71.805,40.761,0.974,1,C2 (12.1-35.4)
143214,44.9063869,-93.2323539,2023-04-05T00:00:00Z,74.906,41.306,5.252000000000001,6,
147749,44.955786,-93.385116,2023-04-05T00:00:00Z,24.253,81.547,15.550999999999998,2,C3 (35.5-55.4)
143238,45.0423825,-93.2978862,2023-04-05T00:00:00Z,74.733,40.074,5.0815,6,
23989,45.112031,-93.277993,2023-04-05T00:00:00Z,78.377,39.278,2.914,1,C2 (12.1-35.4)
43305,44.898873,-93.302307,2023-04-05T00:00:00Z,69.717,41.706,5.881,6,
142732,44.917056,-93.274602,2023-04-05T00:00:00Z,68.523,42.561,5.4990000000000006,6,
142744,44.995871,-93.296236,2023-04-05T00:00:00Z,93.57,38.609,5.569,6,
3088,44.935901,-93.21761,2023-04-05T00:00:00Z,63.783,45.233,1.462,1,C2 (12.1-35.4)
157935,44.9298497,-93.3245593,2023-04-05T00:00:00Z,67.894,41.311,4.6755,6,
143226,44.9114735,-93.2251173,2023-04-05T00:00:00Z,65.322,45.422,5.461,6,
143648,45.03,-93.292549,2023-04-05T00:00:00Z,71.372,41.355,4.7935,6,
142718,44.995739,-93.295972,2023-04-05T00:00:00Z,74.772,40.844,6.427,6,
174451,44.9533612,-93.2471748,2023-04-05T00:00:00Z,58.439,48.383,5.2995,6,
143216,44.9777366,-93.2642892,2023-04-05T00:00:00Z,67.381,43.345,5.353,6,
145454,44.944523,-93.239353,2023-04-05T00:00:00Z,74.9,39.472,7.452,3,C4 (55.5-150.3)
145470,44.908042,-93.2313388,2023-04-05T00:00:00Z,74.513,40.136,5.699,6,
143222,45.0463341,-93.3154419,2023-04-05T00:00:00Z,,,4.0575,6,
157861,44.929823,-93.258342,2023-04-05T00:00:00Z,71.033,40.117,5.856,6,
46215,44.9100027,-93.2322485,2023-04-05T00:00:00Z,28.028,70.522,0.0205,1,C2 (12.1-35.4)
107096,44.94275,-93.1704394,2023-04-05T00:00:00Z,25.05,72.372,0.192,1,C2 (12.1-35.4)
171059,45.0594076,-93.2941786,2023-04-05T00:00:00Z,14.011,93.572,6.836,6,
145250,44.9681144,-93.3170144,2023-04-05T00:00:00Z,69.633,43.078,6.695,6,
143224,45.008751,-93.2498991,2023-04-05T00:00:00Z,71.122,41.228,4.753500000000001,6,
128195,44.935632,-93.186259,2023-04-05T00:00:00Z,71.294,41.898,0.5800000000000001,1,C2 (12.1-35.4)
143666,44.9978629,-93.2491069,2023-04-05T00:00:00Z,70.183,41.922,5.029,6,
157837,44.9879989,-93.3105071,2023-04-05T00:00:00Z,69.333,40.489,4.8825,6,
126487,45.0386,-93.2142,2023-04-05T00:00:00Z,72.355,41.278,0.149,1,C2 (12.1-35.4)
162145,44.928413,-93.411576,2023-04-05T00:00:00Z,58.1445,46.8305,5.777,6,
108366,44.8798835,-93.3896065,2023-04-05T00:00:00Z,65.833,42.255,5.9255,6,
142720,44.956349,-93.255908,2023-04-05T00:00:00Z,68.117,42.0,5.1555,6,
98259,44.8996846,-93.1791584,2023-04-05T00:00:00Z,74.778,40.178,2.3215,1,C2 (12.1-35.4)
142748,44.9657162,-93.2849645,2023-04-05T00:00:00Z,,,4.5845,6,
142728,44.957925,-93.246001,2023-04-05T00:00:00Z,71.889,40.693,4.7695,6,
54907,45.00335341,-93.25570528,2023-04-05T00:00:00Z,68.139,41.211,4.5055,6,
171919,44.900388,-93.387719,2023-04-05T00:00:00Z,47.191,52.522,5.449999999999999,6,
142756,45.0045553,-93.2604822,2023-04-05T00:00:00Z,72.306,40.989,4.6530000000000005,6,
116413,44.9613228,-93.242437,2023-04-05T00:00:00Z,71.45,41.45,1.049,1,C2 (12.1-35.4)
75827,44.932755,-93.140978,2023-04-05T00:00:00Z,48.428,-228.0,4.323,6,
145616,44.9792079,-93.3026155,2023-04-05T00:00:00Z,71.018,41.732,5.8455,6,
143636,45.0097112,-93.2949223,2023-04-05T00:00:00Z,71.084,41.722,4.9245,6,
143246,44.901768,-93.277434,2023-04-05T00:00:00Z,69.256,40.494,5.9455,6,
143916,44.9608851,-93.2614542,2023-04-05T00:00:00Z,66.578,42.905,5.471,6,
108364,44.878977,-93.354913,2023-04-05T00:00:00Z,70.429,40.861,5.936999999999999,6,
145204,44.9680397,-93.21806909,2023-04-05T00:00:00Z,72.311,41.067,4.414999999999999,6,
85113,44.9364071,-93.1789915,2023-04-05T00:00:00Z,67.956,42.296,4.876,6,
157747,45.0158072,-93.2504886,2023-04-05T00:00:00Z,53.227,47.883,2.797,1,C2 (12.1-35.4)
17189,44.9812848,-93.2716517,2023-04-05T00:00:00Z,16.722,88.989,0.642,1,C2 (12.1-35.4)
142752,44.998442,-93.297803,2023-04-05T00:00:00Z,,,5.362,6,
157757,44.954324,-93.249533,2023-04-05T00:00:00Z,72.778,40.35,4.890499999999999,6,
145610,45.0102261,-93.2855661,2023-04-05T00:00:00Z,75.511,39.271,5.7575,6,
157871,44.9350858,-93.270685,2023-04-05T00:00:00Z,73.822,40.594,5.82,6,
174855,45.0594411,-93.2941663,2023-04-05T00:00:00Z,47.033,52.028,3.5245,6,
145202,45.013673,-93.234185,2023-04-05T00:00:00Z,72.472,39.211,4.718,6,
157845,44.9280732,-93.2691738,2023-04-05T06:00:00Z,68.222,42.911,9.842,3,C4 (55.5-150.3)
142730,44.992773,-93.297734,2023-04-05T06:00:00Z,72.383,42.167,9.105,3,C4 (55.5-150.3)
142718,44.995739,-93.295972,2023-04-05T06:00:00Z,73.189,42.334,9.7105,3,C4 (55.5-150.3)
143222,45.0463341,-93.3154419,2023-04-05T06:00:00Z,,,8.9545,3,C4 (55.5-150.3)
54907,45.00335341,-93.25570528,2023-04-05T06:00:00Z,66.95,42.622,7.4645,3,C4 (55.5-150.3)
157747,45.0158072,-93.2504886,2023-04-05T06:00:00Z,52.916,48.433,4.722,6,
98259,44.8996846,-93.1791584,2023-04-05T06:00:00Z,73.85,41.211,4.012,6,
143216,44.9777366,-93.2642892,2023-04-05T06:00:00Z,66.584,44.844,8.498999999999999,3,C4 (55.5-150.3)
142756,45.0045553,-93.2604822,2023-04-05T06:00:00Z,71.517,41.933,8.277999999999999,3,C4 (55.5-150.3)
143238,45.0423825,-93.2978862,2023-04-05T06:00:00Z,73.756,41.122,9.166,3,C4 (55.5-150.3)
142732,44.917056,-93.274602,2023-04-05T06:00:00Z,68.055,43.672,8.71,3,C4 (55.5-150.3)
75827,44.932755,-93.140978,2023-04-05T06:00:00Z,47.133,-228.0,7.16,6,
171059,45.0594076,-93.2941786,2023-04-05T06:00:00Z,13.6,93.634,0.003,1,C2 (12.1-35.4)
145204,44.9680397,-93.21806909,2023-04-05T06:00:00Z,71.839,41.972,8.182500000000001,3,C4 (55.5-150.3)
145616,44.9792079,-93.3026155,2023-04-05T06:00:00Z,70.172,42.855,8.749,3,C4 (55.5-150.3)
145250,44.9681144,-93.3170144,2023-04-05T06:00:00Z,68.305,44.4,10.2655,3,C4 (55.5-150.3)
142736,44.9724723,-93.2830342,2023-04-05T06:00:00Z,73.468,41.368,9.296,3,C4 (55.5-150.3)
143214,44.9063869,-93.2323539,2023-04-05T06:00:00Z,73.394,42.605,8.507,3,C4 (55.5-150.3)
143242,44.9675165,-93.2114928,2023-04-05T06:00:00Z,74.732,41.661,8.5145,3,C4 (55.5-150.3)
107082,44.9202,-93.17529,2023-04-05T06:00:00Z,17.255,81.0,0.025,1,C2 (12.1-35.4)
162145,44.928413,-93.411576,2023-04-05T06:00:00Z,55.103,48.9805,12.3095,3,C4 (55.5-150.3)
143666,44.9978629,-93.2491069,2023-04-05T06:00:00Z,69.039,43.144,8.29,3,C4 (55.5-150.3)
143224,45.008751,-93.2498991,2023-04-05T06:00:00Z,70.511,42.267,7.817,3,C4 (55.5-150.3)
46215,44.9100027,-93.2322485,2023-04-05T06:00:00Z,28.739,67.022,0.054,1,C2 (12.1-35.4)
145202,45.013673,-93.234185,2023-04-05T06:00:00Z,70.594,40.852,8.081,3,C4 (55.5-150.3)
157935,44.9298497,-93.3245593,2023-04-05T06:00:00Z,67.528,42.256,8.778500000000001,3,C4 (55.5-150.3)
143226,44.9114735,-93.2251173,2023-04-05T06:00:00Z,62.928,47.239,9.099,3,C4 (55.5-150.3)
17189,44.9812848,-93.2716517,2023-04-05T06:00:00Z,16.0,88.994,0.696,1,C2 (12.1-35.4)
145470,44.908042,-93.2313388,2023-04-05T06:00:00Z,74.024,41.011,9.413,3,C4 (55.5-150.3)
126487,45.0386,-93.2142,2023-04-05T06:00:00Z,69.428,43.261,2.1885000000000003,1,C2 (12.1-35.4)
142774,44.953557,-93.317888,2023-04-05T06:00:00Z,74.172,41.184,10.104500000000002,3,C4 (55.5-150.3)
157877,44.9010151,-93.2084282,2023-04-05T06:00:00Z,73.261,41.506,10.069,3,C4 (55.5-150.3)
143246,44.901768,-93.277434,2023-04-05T06:00:00Z,68.539,41.505,10.7835,3,C4 (55.5-150.3)
147749,44.955786,-93.385116,2023-04-05T06:00:00Z,23.8525,80.1695,2.4575,1,C2 (12.1-35.4)
157837,44.9879989,-93.3105071,2023-04-05T06:00:00Z,68.209,41.878,9.477,3,C4 (55.5-150.3)
174855,45.0594411,-93.2941663,2023-04-05T06:00:00Z,43.211,55.173,7.664,3,C4 (55.5-150.3)
11134,44.927815,-93.322808,2023-04-05T06:00:00Z,0.0,32.0,8.865,3,C4 (55.5-150.3)
108274,45.030721,-93.393912,2023-04-05T06:00:00Z,61.161,45.694,1.948,1,C2 (12.1-35.4)
128195,44.935632,-93.186259,2023-04-05T06:00:00Z,69.19,43.292,2.6925,1,C2 (12.1-35.4)
107096,44.94275,-93.1704394,2023-04-05T06:00:00Z,25.345,69.478,0.284,1,C2 (12.1-35.4)
113486,44.927942,-93.254285,2023-04-05T06:00:00Z,68.756,42.939,2.9370000000000003,1,C2 (12.1-35.4)
143916,44.9608851,-93.2614542,2023-04-05T06:00:00Z,67.078,43.639,9.683,3,C4 (55.5-150.3)
43305,44.898873,-93.302307,2023-04-05T06:00:00Z,68.944,42.689,9.568,3,C4 (55.5-150.3)
143648,45.03,-93.292549,2023-04-05T06:00:00Z,71.956,41.772,8.8285,3,C4 (55.5-150.3)
142720,44.956349,-93.255908,2023-04-05T06:00:00Z,67.303,43.044,8.7385,3,C4 (55.5-150.3)
108364,44.878977,-93.354913,2023-04-05T06:00:00Z,68.915,41.866,10.3755,3,C4 (55.5-150.3)
142726,45.015118,-93.289444,2023-04-05T06:00:00Z,73.383,41.75,9.759,3,C4 (55.5-150.3)
3088,44.935901,-93.21761,2023-04-05T06:00:00Z,61.894,46.987,2.5065,1,C2 (12.1-35.4)
85113,44.9364071,-93.1789915,2023-04-05T06:00:00Z,66.867,43.522,8.2295,3,C4 (55.5-150.3)
145454,44.944523,-93.239353,2023-04-05T06:00:00Z,72.433,41.428,11.208,3,C4 (55.5-150.3)
142752,44.998442,-93.297803,2023-04-05T06:00:00Z,,,9.304,3,C4 (55.5-150.3)
23989,45.112031,-93.277993,2023-04-05T06:00:00Z,75.906,40.578,6.638999999999999,6,
157757,44.954324,-93.249533,2023-04-05T06:00:00Z,71.122,42.05,8.841000000000001,3,C4 (55.5-150.3)
157861,44.929823,-93.258342,2023-04-05T06:00:00Z,69.434,42.039,9.6805,3,C4 (55.5-150.3)
142748,44.9657162,-93.2849645,2023-04-05T06:00:00Z,,,8.0765,3,C4 (55.5-150.3)
145610,45.0102261,-93.2855661,2023-04-05T06:00:00Z,73.318,41.076,9.7735,3,C4 (55.5-150.3)
142728,44.957925,-93.246001,2023-04-05T06:00:00Z,69.811,42.494,8.607,3,C4 (55.5-150.3)
156605,44.9508794,-93.2478742,2023-04-05T06:00:00Z,74.618,42.732,9.338,3,C4 (55.5-150.3)
174451,44.9533612,-93.2471748,2023-04-05T06:00:00Z,54.665,51.399,9.558,3,C4 (55.5-150.3)
157787,45.0394756,-93.2886019,2023-04-05T06:00:00Z,66.149,43.554,8.0655,3,C4 (55.5-150.3)
5582,44.891801,-93.343657,2023-04-05T06:00:00Z,56.394,47.144,6.35,6,
171919,44.900388,-93.387719,2023-04-05T06:00:00Z,46.51,53.581,10.8075,3,C4 (55.5-150.3)
21179,44.9659784,-93.284883,2023-04-05T06:00:00Z,91.076,43.945,32.7025,4,C5 (150.4-500)
143636,45.0097112,-93.2949223,2023-04-05T06:00:00Z,70.503,42.832,9.6095,3,C4 (55.5-150.3)
116413,44.9613228,-93.242437,2023-04-05T06:00:00Z,70.5,42.861,2.701,1,C2 (12.1-35.4)
157871,44.9350858,-93.270685,2023-04-05T06:00:00Z,72.833,41.966,9.596,3,C4 (55.5-150.3)
142750,44.923123,-93.329243,2023-04-05T06:00:00Z,65.761,45.883,9.2335,3,C4 (55.5-150.3)
142744,44.995871,-93.296236,2023-04-05T06:00:00Z,93.472,39.681,10.7495,3,C4 (55.5-150.3)
108366,44.8798835,-93.3896065,2023-04-05T06:00:00Z,63.611,43.139,10.0875,3,C4 (55.5-150.3)
162845,44.908493,-93.116658,2023-04-05T06:00:00Z,18.25,90.533,4.188,6,
145610,45.0102261,-93.2855661,2023-04-05T12:00:00Z,61.746,37.986,2.216,1,C2 (12.1-35.4)
142730,44.992773,-93.297734,2023-04-05T12:00:00Z,61.934,36.405,1.7145,1,C2 (12.1-35.4)
17189,44.9812848,-93.2716517,2023-04-05T12:00:00Z,16.639,89.844,0.77,1,C2 (12.1-35.4)
162845,44.908493,-93.116658,2023-04-05T12:00:00Z,21.089,92.289,7.195,6,
108364,44.878977,-93.354913,2023-04-05T12:00:00Z,55.75,38.8,1.472,1,C2 (12.1-35.4)
157747,45.0158072,-93.2504886,2023-04-05T12:00:00Z,46.322,47.805,1.0565,1,C2 (12.1-35.4)
162145,44.928413,-93.411576,2023-04-05T12:00:00Z,50.6415,41.1695,1.6315,1,C2 (12.1-35.4)
145250,44.9681144,-93.3170144,2023-04-05T12:00:00Z,57.389,41.35,2.169,1,C2 (12.1-35.4)
171059,45.0594076,-93.2941786,2023-04-05T12:00:00Z,12.528,93.328,0.0,1,C2 (12.1-35.4)
174451,44.9533612,-93.2471748,2023-04-05T12:00:00Z,52.35,42.161,2.2615,1,C2 (12.1-35.4)
145204,44.9680397,-93.21806909,2023-04-05T12:00:00Z,62.761,36.755,1.605,1,C2 (12.1-35.4)
108274,45.030721,-93.393912,2023-04-05T12:00:00Z,54.005,39.5,0.0,1,C2 (12.1-35.4)
128195,44.935632,-93.186259,2023-04-05T12:00:00Z,58.929,38.128,0.1265,1,C2 (12.1-35.4)
143224,45.008751,-93.2498991,2023-04-05T12:00:00Z,63.561,35.895,1.9965,1,C2 (12.1-35.4)
157757,44.954324,-93.249533,2023-04-05T12:00:00Z,61.408,37.086,1.681,1,C2 (12.1-35.4)
116413,44.9613228,-93.242437,2023-04-05T12:00:00Z,64.467,37.022,0.08,1,C2 (12.1-35.4)
171919,44.900388,-93.387719,2023-04-05T12:00:00Z,43.261,44.772,0.947,1,C2 (12.1-35.4)
142756,45.0045553,-93.2604822,2023-04-05T12:00:00Z,64.4,35.633,3.815,6,
98259,44.8996846,-93.1791584,2023-04-05T12:00:00Z,62.867,36.433,0.485,1,C2 (12.1-35.4)
142728,44.957925,-93.246001,2023-04-05T12:00:00Z,58.489,38.334,4.404999999999999,6,
54907,45.00335341,-93.25570528,2023-04-05T12:00:00Z,57.15,37.361,2.2,1,C2 (12.1-35.4)
143636,45.0097112,-93.2949223,2023-04-05T12:00:00Z,59.778,38.372,1.866,1,C2 (12.1-35.4)
108366,44.8798835,-93.3896065,2023-04-05T12:00:00Z,51.583,41.383,1.8925,1,C2 (12.1-35.4)
145616,44.9792079,-93.3026155,2023-04-05T12:00:00Z,61.672,36.655,1.7345000000000002,1,C2 (12.1-35.4)
126487,45.0386,-93.2142,2023-04-05T12:00:00Z,63.55,36.528,0.2319999999999999,1,C2 (12.1-35.4)
142748,44.9657162,-93.2849645,2023-04-05T12:00:00Z,,,1.1935,1,C2 (12.1-35.4)
157837,44.9879989,-93.3105071,2023-04-05T12:00:00Z,60.094,37.706,1.223,1,C2 (12.1-35.4)
143916,44.9608851,-93.2614542,2023-04-05T12:00:00Z,62.039,35.328,1.981,1,C2 (12.1-35.4)
143666,44.9978629,-93.2491069,2023-04-05T12:00:00Z,58.889,39.339,1.894,1,C2 (12.1-35.4)
142720,44.956349,-93.255908,2023-04-05T12:00:00Z,58.706,36.816,4.265000000000001,6,
75827,44.932755,-93.140978,2023-04-05T12:00:00Z,40.639,-228.0,1.6974999999999998,1,C2 (12.1-35.4)
85113,44.9364071,-93.1789915,2023-04-05T12:00:00Z,52.972,40.567,2.1485000000000003,1,C2 (12.1-35.4)
143246,44.901768,-93.277434,2023-04-05T12:00:00Z,60.666,35.1,1.6685,1,C2 (12.1-35.4)
142752,44.998442,-93.297803,2023-04-05T12:00:00Z,,,1.9175,1,C2 (12.1-35.4)
174855,45.0594411,-93.2941663,2023-04-05T12:00:00Z,35.206,50.85,1.1645,1,C2 (12.1-35.4)
145202,45.013673,-93.234185,2023-04-05T12:00:00Z,63.239,35.245,2.05,1,C2 (12.1-35.4)
143242,44.9675165,-93.2114928,2023-04-05T12:00:00Z,66.178,35.928,1.7679999999999998,1,C2 (12.1-35.4)
147749,44.955786,-93.385116,2023-04-05T12:00:00Z,23.7465,80.3265,0.0325,1,C2 (12.1-35.4)
142726,45.015118,-93.289444,2023-04-05T12:00:00Z,65.061,36.439,2.107,1,C2 (12.1-35.4)
23989,45.112031,-93.277993,2023-04-05T12:00:00Z,63.017,37.178,1.306,1,C2 (12.1-35.4)
145470,44.908042,-93.2313388,2023-04-05T12:00:00Z,62.454,35.798,1.686,1,C2 (12.1-35.4)
107096,44.94275,-93.1704394,2023-04-05T12:00:00Z,22.822,73.25,0.037,1,C2 (12.1-35.4)
107082,44.9202,-93.17529,2023-04-05T12:00:00Z,17.339,79.978,0.265,1,C2 (12.1-35.4)
3088,44.935901,-93.21761,2023-04-05T12:00:00Z,55.921,39.464,0.304,1,C2 (12.1-35.4)
142744,44.995871,-93.296236,2023-04-05T12:00:00Z,80.624,34.372,1.923,1,C2 (12.1-35.4)
157935,44.9298497,-93.3245593,2023-04-05T12:00:00Z,61.228,34.855,1.043,1,C2 (12.1-35.4)
143648,45.03,-93.292549,2023-04-05T12:00:00Z,65.222,34.575,2.2995,1,C2 (12.1-35.4)
43305,44.898873,-93.302307,2023-04-05T12:00:00Z,59.361,35.906,2.963,1,C2 (12.1-35.4)
113486,44.927942,-93.254285,2023-04-05T12:00:00Z,61.417,36.144,0.0395,1,C2 (12.1-35.4)
143226,44.9114735,-93.2251173,2023-04-05T12:00:00Z,52.235,42.762,1.7915,1,C2 (12.1-35.4)
143238,45.0423825,-93.2978862,2023-04-05T12:00:00Z,63.056,36.967,2.3165,1,C2 (12.1-35.4)
157861,44.929823,-93.258342,2023-04-05T12:00:00Z,55.951,40.91,1.376,1,C2 (12.1-35.4)
142718,44.995739,-93.295972,2023-04-05T12:00:00Z,61.772,38.311,2.44,1,C2 (12.1-35.4)
11134,44.927815,-93.322808,2023-04-05T12:00:00Z,0.0,32.0,7.705,3,C4 (55.5-150.3)
142732,44.917056,-93.274602,2023-04-05T12:00:00Z,59.378,37.633,1.3375,1,C2 (12.1-35.4)
142750,44.923123,-93.329243,2023-04-05T12:00:00Z,55.175,40.45,1.935,1,C2 (12.1-35.4)
142736,44.9724723,-93.2830342,2023-04-05T12:00:00Z,61.633,38.817,2.0615,1,C2 (12.1-35.4)
157787,45.0394756,-93.2886019,2023-04-05T12:00:00Z,65.05,34.217,2.2225,1,C2 (12.1-35.4)
157845,44.9280732,-93.2691738,2023-04-05T12:00:00Z,57.05,39.4,1.674,1,C2 (12.1-35.4)
157871,44.9350858,-93.270685,2023-04-05T12:00:00Z,64.389,35.828,1.266,1,C2 (12.1-35.4)
145454,44.944523,-93.239353,2023-04-05T12:00:00Z,61.556,37.103,2.5425,1,C2 (12.1-35.4)
143222,45.0463341,-93.3154419,2023-04-05T12:00:00Z,,,1.412,1,C2 (12.1-35.4)
46215,44.9100027,-93.2322485,2023-04-05T12:00:00Z,27.989,71.872,0.0035,1,C2 (12.1-35.4)
157877,44.9010151,-93.2084282,2023-04-05T12:00:00Z,62.361,37.033,1.65,1,C2 (12.1-35.4)
21179,44.9659784,-93.284883,2023-04-05T12:00:00Z,64.139,39.872,9.726,3,C4 (55.5-150.3)
5582,44.891801,-93.343657,2023-04-05T12:00:00Z,47.489,41.064,0.5665,1,C2 (12.1-35.4)
156605,44.9508794,-93.2478742,2023-04-05T12:00:00Z,64.388,36.971,1.789,1,C2 (12.1-35.4)
142774,44.953557,-93.317888,2023-04-05T12:00:00Z,65.089,35.472,2.261,1,C2 (12.1-35.4)
143214,44.9063869,-93.2323539,2023-04-05T12:00:00Z,60.706,38.555,1.4645,1,C2 (12.1-35.4)
143216,44.9777366,-93.2642892,2023-04-05T12:00:00Z,51.761,43.711,2.237,1,C2 (12.1-35.4)
142774,44.953557,-93.317888,2023-04-05T18:00:00Z,53.028,32.833,2.645,1,C2 (12.1-35.4)
142748,44.9657162,-93.2849645,2023-04-05T18:00:00Z,,,1.5135,1,C2 (12.1-35.4)
21179,44.9659784,-93.284883,2023-04-05T18:00:00Z,48.261,36.967,1.7845,1,C2 (12.1-35.4)
157861,44.929823,-93.258342,2023-04-05T18:00:00Z,40.961,39.903,1.8805,1,C2 (12.1-35.4)
116413,44.9613228,-93.242437,2023-04-05T18:00:00Z,52.328,34.617,0.0,1,C2 (12.1-35.4)
5582,44.891801,-93.343657,2023-04-05T18:00:00Z,38.767,38.172,0.916,1,C2 (12.1-35.4)
143226,44.9114735,-93.2251173,2023-04-05T18:00:00Z,41.361,39.905,2.305,1,C2 (12.1-35.4)
11134,44.927815,-93.322808,2023-04-05T18:00:00Z,0.0,32.0,8.671999999999999,3,C4 (55.5-150.3)
147749,44.955786,-93.385116,2023-04-05T18:00:00Z,22.7025,80.864,0.363,1,C2 (12.1-35.4)
